Round, Selected Clients
0, 7, 6, 1, 4, 0
1, 4, 9, 3, 5, 8
2, 5, 8, 1, 3, 9
3, 8, 0, 5, 9, 1
4, 3, 4, 2, 8, 9
5, 1, 6, 4, 9, 0
6, 2, 9, 8, 7, 1
7, 7, 6, 4, 2, 5
8, 1, 0, 4, 9, 5
9, 0, 8, 2, 6, 1
10, 1, 4, 2, 0, 7
11, 5, 2, 6, 0, 7
12, 1, 2, 0, 5, 9
13, 4, 2, 0, 3, 1
14, 4, 9, 1, 5, 3
15, 2, 8, 7, 9, 5
16, 1, 6, 0, 8, 5
17, 6, 7, 1, 8, 9
18, 6, 3, 0, 5, 1
19, 4, 3, 6, 8, 2
20, 0, 8, 3, 6, 5
21, 5, 3, 0, 6, 7
22, 6, 3, 9, 2, 1
23, 8, 1, 4, 7, 9
24, 1, 3, 5, 4, 0
25, 5, 6, 3, 4, 1
26, 2, 7, 1, 9, 3
27, 9, 1, 0, 7, 5
28, 3, 0, 7, 9, 1
29, 8, 3, 2, 6, 7
30, 7, 6, 4, 2, 0
31, 4, 7, 9, 5, 2
32, 9, 5, 7, 2, 0
33, 1, 4, 7, 3, 0
34, 6, 9, 1, 8, 2
35, 2, 8, 4, 5, 9
36, 9, 7, 2, 1, 6
37, 4, 2, 5, 1, 3
38, 1, 9, 7, 0, 4
39, 7, 6, 4, 9, 0
40, 7, 6, 2, 8, 0
41, 1, 0, 3, 7, 9
42, 8, 9, 5, 0, 7
43, 9, 5, 6, 4, 2
44, 3, 2, 8, 9, 0
45, 7, 8, 2, 4, 1
46, 6, 3, 8, 2, 1
47, 6, 9, 5, 8, 7
48, 4, 3, 7, 8, 5
49, 9, 3, 0, 7, 5
